sentence	label
터키의 Glassy Junction에서 나와 내 상사를위한 테이블을 예약하고 싶습니다.	1
말코 극장에서 상영되는 예언	6
Consolidated Theatres의 영화 일정을 찾으십시오.	6
내 세탁 재생 목록에 2120 South Michigan Avenue 추가	0
Harassed는 언제 Plitt Theatres에서 상영됩니까?	6
TV 쇼 CrazySexyCool이 언제 방송을 중단 했습니까?	5
Metal Party라는 ines의 재생 목록에 노래를 추가하세요.	0
Fort Loudon의 레스토랑에서 5 인용 테이블 예약	1
add megon mcdonough indie songs for slackers to my playlist artist	0
rena의 Lo mejor de Radio 3 재생 목록에 나무에서 노래를 추가하십시오.	0
hillary, dina chavez 및 alexis를위한 예약을하십시오	1
오늘은 Ealing 시립 자치구에서 멀지 않은 레스토랑 예약	1
Itunes에서 Ed Robertson의 Carmen Mcrae 연주	3
zvooq Southern Gothic 플레이	3
영화 서클 찾기	5
다음 수요일에는 온화할까요? 미크로네시아 연방 Athol	2
South Superior 지역은 맑습니까?	2
타지키스탄에있는 호텔에서 걸어서 갈 수있는 거리에 3 인용 테이블을주세요	1
Deezer에서 Jeremy Taggart의 최신 성가를들을 수 있나요?	3
Twins of Evil이라는 소설을 찾으십시오.	5
Piper AZ에있는 Giodi 's를 예약하고 싶습니다.	1
오하이오의 인기 비스트로에 가고 싶어요	1
Some Doves and Pythons에 대한 나의 평점은 4입니다.	4
The Mad Magician이라는 책을 찾아	5
리치 필드가 더 추울까요	2
사우스 티롤 음식을 제공하는 North AMityville MA의 최고 등급 레스토랑에서 6 인용 테이블 예약	1
이 책을 0 점으로 평가	4
지금 Half Moon AMerican Samoa에서 스테이크 소스가있는 바에서 8 인용 테이블 예약	1
Mann Theatres에서 상영중인 영화	6
천체의 시작 시간 16 개 찾기	6
오후 01:51:47에 10 석을 수용 할 수있는 MS 레스토랑 예약	1
이라크 판매용 마지막 예고편 : 전쟁 수익자	5
북 마리아나 제도에서 할로윈에 푸 아그라를 제공하는 레스토랑에서 2 인용 테이블이 필요합니다.	1
2007 년부터 Deezer를 플레이 할 수 있습니까?	3
Cocos Islands에서 카페 예약	1
이 다음 에세이는 5 개의 가치가 있습니다	4
Tallgrass Prairie National Preserve는 더 추울까요?	2
When will WI be temperate?	2
Investigating Sex 앨범보기	5
Lost Empires of Faerûn의 별 5 개 중 5 개 등급	4
파푸아 뉴기니 근처에서 날씨가 흐릴 지 알려주세요	2
8 월 5 일 Plain에서 8 인용 테이블을 원합니다	1
조지아의 CHAR No.4에서 6 인용 좌석이 필요합니다.	1
이 노래를 내 indiespensables 재생 목록에 올려	0
이 소설 평가 3	4
기쁨 부문에 전체 BBC 녹음을 40 히트에 넣으십시오.	0
Kerasotes Theaters의 영화 일정은 어떻게 되나요?	6
play 1990 tunes on Groove Shark	3
이 소설의 5 점	4
내 포스트 메탈 재생 목록에이 곡 추가	0
페소 툼이 얼마나 더워요	2
Amrithavaahini를 찾아주세요	5
60 년대 음악 틀어 줘	3
AL에서 Heston Blumenthal의 저녁 식사를 예약하고 싶습니다.	1
What movies are playing in the area?	6
Marcus Corporation의 영화 시간은 무엇입니까?	6
아만다 팔머가 아래로 내려갑니다	5
I want to book a restaurant in Keeling Islands for a party of ten	1
스테이크를 파는 개 스트로 펍과 같은 3 인 파티 예약이 필요합니다.	1
1 년 안에 Cajah 's Mountain에서 4 명 예약하기	1
12 월에 여기 날씨는 어떨까요? 2019 년 8 월 8 일	2
인간 과거의 절반을 별 3 개로 평가하세요.	4
Slacker에서 Tony Calder의 상위 20 위를 재생합니다.	3
Scandalous John이 재생 될 때 보여주세요.	6
영화의 고전적인 순간에 회개 보충 반복 추가	0
큰 그림보기 6 점 만점에 0 점	4
노퍽 섬의 1 분 날씨	2
Fires of Life라는 TV 시리즈를보고 싶습니다.	5
내 저녁 재생 목록에 Take Me Back to Dear Old Blighty 추가	0
케이맨 제도의 식사 시간 예보는 얼마입니까?	2
Youtube에서 Bill Szymczyk의 Aspro Mavro 노래를 들어야합니다.	3
나는 삼촌과의 대화 선택 5 별을주고 싶다	4
General Cinema Corporation의 영화 스케줄을 알려 드리겠습니다	6
Slacker에서 내 정교한 저녁 식사 재생 목록 재생	3
가장 가까운 영화에서 The Loves of Letty의 일정을 보여줘	6
Lake City는 언제 Dipson Theatres에서 공연하나요?	6
현재 에세이를 3 점으로 평가하다	4
2002 년 Last Fm의 Gucci Mane 노래를 듣고 싶습니다.	3
2 인용 RI Whitebrook의 The Crown을 예약하세요.	1
아티스트 Joe 재생	3
다음 일련의 포인트에 대해 4 점을줍니다.	4
Caddo Mills, KY는 습합니까?	2
가수 Maxine Nightingale을 Spanish Beat 재생 목록에 추가합니다.	0
태양 에스 트레 재생 목록에 은색 사과를 추가합니다.	0
마피아 : 잃어버린 천국의 도시	5
Google Music에서 Flex의 30 대 음악 재생	3
Hit the Ice 예고편 찾기	5
창의적인 마지막 빛 표시	5
The Gate of Worlds에 6 점 중 0 점 할당	4
Tennyson MI에있는 The Palm이라는 레스토랑	1
적외선 승마 후드 TV 쇼를 찾으십시오.	5
내 conexiones 재생 목록에 아티스트 abdel halim hafez 추가	0
Pan Mei Chen의 Les Pauvres Riches를 재생합니다.	3
Live At The Isle Of Wight 1970에서 사진을 찾을 수 있기를 바랍니다.	5
재생 목록 Urban Hits에서 음악 재생	3
최고 등급의 술집 예약 해줘	1
가토 레스토랑에서 6 인용 자리 예약	1
오전 2시에 AMerican Samoa의 레스토랑에서 10 명 예약하기	1
아티스트 Chloe Rose Lattanzi의 Grow Old With Me 트랙 재생	3
Show Me the Wonder 게임을하고 싶어	5
이번 달에 몰디브에서 8 인용 테이블을 예약하세요.	1
현재 책에 6 점 중 2 점을 주다	4
이 아티스트를 Metal Party에 추가	0
Leena Peisa의 곡을 my 사랑 사랑 재생 목록에 추가하세요.	0
핏 케언 제도에서 레스토랑 공동 예약이 필요합니다	1
나이지리아에서 높은 평가를받은 식당을 찾아 줘	1
Honigberger 박사의 비밀 6 점 만점에 2 점을 평가하십시오.	4
현재 에세이는 6 점 만점에 0 점만받을 가치가 있습니다.	4
Deweese에서 여동생과 저를위한 예약 찾기	1
Em4Jay는 언제 영화관에서 상영됩니까?	6
피쉬 앤 칩스를 제공하는 레스토랑에서 6 인용 자리 예약	1
What will the weather be in one minute in Tanzania	2
viajes에 el pavo dustin 추가	0
Fox Theatres의 영화 시간을 원합니다	6
Pete Doherty의 Under The Anheuser Bush를 재생할 수 있습니까?	3
이 시리즈에 별점 4 개 평가	4
이웃의 애니메이션 영화에 대한 새로운 상영을 보여줘	6
Luxury Liner의 노래 재생 해줘	3
아들과 연인은 2 점을받을 자격이 있다고 생각합니다.	4
Hineston New Hampshire에 강설량이 있습니까?	2
영화 일정보기	6
Innocent Until Caught 2 : Guilty라는 소설을 찾고 싶습니다.	5
Holy Cross Wilderness에서 더워 질까요?	2
브라질 조제 식품점에서 인기있는 레스토랑 예약을 예약 해주세요	1
Groove Shark에서 Andrew Lloyd Webber를 플레이합니다.	3
텔레비전 쇼인 The Girlfriend Experience를 찾아보세요	5
Joanna의 ME 예보는 무엇입니까	2
지금 내 집에서 먼 곳은 쌀쌀해	2
어디에서 TV 시리즈 Breed the Pain을 볼 수 있습니까?	5
4시에 루마니아의 날씨는 어떻습니까?	2
오전 11시에 상영되는 영화 디킨슨 극장에서	6
This is trey songz라는 제목의 내 재생 목록에 Tinker, Tailor 추가	0
아침 클래식에이 트랙 추가	0
영화관에서 노는 아이 축복	6
Country Coffeehouse에이 노래 추가	0
The Dark Side of the Mind 영화 검색	5
이 교과서 6 점 중 4 점을주고 싶습니다	4
이 에세이 6 점 만점에 3 점을 평가 해주세요	4
지금부터 1 시간 1 분 후 스텔 비오 국립 공원의 날씨는 어떻습니까?	2
Beloved Rogues 앨범을 재생하고 싶습니다	5
nação reggae 재생 목록에 teriazume 추가	0
One Love라는 내 목록에 랜스 킹을 원해	0
내 NTC 고강도 트레이닝 트랙 플레이리스트에 Book of Love를 넣어주세요	0
Cock-A-Doodle-Doo! 끔찍했다. 6 점 만점에 0 점을줍니다.	4
아이오와 주 브래드 너의 11 일 일기 예보 좀 알려 줄래	2
주어진 포인트는 먼지와 그림자에 대해 5입니다	4
The Brat는 영화관에서 몇시에 상영합니까?	6
The Firebrand one of 6 stars을 평가하세요.	4
지금부터 두 달 후 알레 타 말라위 날씨는 어때?	2
Lo mejor del Rock de España에 paul wickens 추가	0
Sonata Mix Dwarf Cosmos라는 TV 시리즈 찾기	5
Pillar of Fire and Other Plays a 3을 평가하세요.	4
숲은 4 등급이어야합니다.	4
The Cherryh Odyssey 별 6 개 중 3 개를 평가하세요.	4
조카와 테네시 주 칼리 쿤에있는 푸드 코트를 방문하고 싶습니다.	1
그 지역의 영화를 보여줘	6
2028 년 7 월 10 일에 사과 버터를 제공하는 굴 바에서 테이블 예약	1
현재 교과서 별 6 개 중 1 개 평가	4
Lowden OK의 날씨	2
Sandra EP를 듣고 싶어	3
그들의 식사를 위해 트로 톨이있는 술집에 자리를 예약하십시오	1
오로라의 날씨는 폭풍우가 올까요?	2
이 교과서를 4 점 평가	4
번즈의 날씨는 어떻습니까	2
My Idea of ​​Fun은 별 2 개를 받아야하는 책입니다.	4
Miles Davis Quintet과 함께 일하는 사진은 어디에서 볼 수 있습니까?	5
Rate The First Death 1 stars	4
토미 월터의 퍼레이드에 대한 비밀을 듣고 싶어	3
속임수 기록 6 점 중 하나를 평가하십시오.	4
스타 극장의 영화 일정을 찾아보세요.	6
덴마크의 야외 푸드 코트에서 7 인용 자리 예약하기	1
이 소설을 별 6 개 중 3 개로 평가하세요.	4
Find a soundtrack called I Still Believe in You.	5
Kate y Leopold를 상영하는 가장 가까운 영화관은 어디입니까?	6
01:50에 날씨가 어떻게 될지 알려주세요	2
Groove Shark에서 Badass Women 재생 해줘	3
rate The Knife That Killed Me a three	4
해당 지역의 애니메이션 영화 상영 일정은 어떻게 되나요?	6
나는이 연대기에 0 개의 별을 줄 것이다	4
The Cure 음반에는 어떤 그림이 있습니까?	5
영화 배 찾기	6
book a table for 2 in Gleed 	1
add Blag Dahlia to Pura Vida	0
20 대부터 음악을 틀다	3
What are the movie schedules at ArcLight Hollywood	6
하드 코어 음악 재생	3
그 지역의 영화를 보여줘	6
Elvis의 크리스마스 앨범 TV 쇼 가져와.	5
채플 포인트 주립 공원 또는 같은 지역에 눈보라가있을 것입니까?	2
add what if punk never happened to autumn	0
내 tgif 재생 목록에 eviatar banai 앨범을 추가 할 수 있습니까?	0
Showcase Cinemas에서 영화 찾기	6
IN의 날씨는 어떻습니까?	2
겨울에 빌랄 추가	0
Deezer와 함께 마지막 Rocko 음악 재생	3
희생의 분야 찾기 영화	5
절대적으로, 긍정적으로 아님 시리즈에 6 점 중 5 점 제공	4
마지막 아이에게 4/6	4
현재 시리즈 1 평가	4
컴백 시즌의 창의력 발휘	5
이 소설을 4 점으로 평가할 수 있습니까?	4
1996 년부터 음악을 틀어주세요	3
저는 Executive Power를 4 점, 최고 평점 6 점으로 평가할 것입니다.	4
스위칭 채널 찾기	5
책의 칼 맹세 3을 6으로 평가하십시오.	4
온두라스 오후 4시 날씨는 어때	2
San Pasqual Battlefield 주립 역사 공원의 22 분 후 날씨는 어떻습니까?	2
2006 년 성가를 연주하다	3
나이트 라이더보기	5
Mickey Finn에서 Expresión 재생	3
Table for 8 at a popular food court	1
Unborn이라는 TV 시리즈를 찾고 있어요	5
I want to find the video game Masada Anniversary Edition Vol. 3: The Unknown Masada	5
Book PM Park, Clear Lake, Iowa at 5 am for 6 people.	1
지금 메인에 비가 있습니까	2
Is it hot here	2
Sankertown 주변의 내일 일기 예보는 어떻습니까?	2
Bring up the book Perfume: The Story of a Murderer	5
Play Wynton Kelly music on Netflix sort by popular	3
IN의 정오에 강설량은 얼마입니까?	2
Make me a reservation for a party of six at The K Club on feb. 7th	1
놀기 및 휴식	3
play music by Odd Nosdam	3
Religion and Dharma saga 1 점을 평가하세요.	4
add this track by clem burke to my atmospheric black metal playlist	0
Give three points out of 6 to One Hundred Poems of Tukaram	4
이 에세이에 별 6 개 중 3 개 제공	4
Chant Down Babylon : The Island Anthology 찾기	5
I need to know the forecast for two am in Grand Lake Towne	2
What are the movie times for films playing nearby	6
가장 가까운 영화관에서 상영되는 영화는 무엇입니까?	6
find Playground, a book	5
The Keys to the White House를 0 점으로 평가하세요.	4
Best Hits Live : Save the Children Speed ​​Live 2003이라는 소설 찾기	5
Rate Hocus Bogus a 4.	4
올 가을 핀란드에 주차장이있는 레스토랑에서 식사하러 가자	1
2009 년경 Hossein Alizadeh의 가장 인기있는 성가를 연주합니다.	3
for this series The Magical Revival out of 6 give it a 5 	4
1 인용 테이블주세요	1
The Tenor Wire Tap Shoes에 5 점 제공	4
피지에서 오후 10시에 쌀쌀할까요?	2
몰도바에서 호주 레스토랑 예약하기	1
rate this book titled Cold two stars	4
Play the album Jack Takes The Floor by Tom Lehrer on netflix	3
컵 케이크를 제공 할 피자 가게를 예약 할 수 있습니까?	1
I want to give the current textbook 2 out of 6	4
여우와 사냥개에게 1	4
오후 3시에 ME의 먼 지역에 대한 예보를 보여줘	2
I'd like to see the Paul Murray Live television show	5
태국로 페노의 기온은 어떻습니까?	2
I want to listen to the album going back to the blue ridge mountains on iheart	3
Play Noche de chicas playlist	3
I'm looking for Paris Match	5
30 대부터 Jono El Grande를 연주하세요	3
나다니엘 플러드, 야수 학자 6 명 중 1 명을 평가하고 싶습니다	4
2006 년 챈트 음악을 재생합니다.	3
Find the movie schedule.	6
Play some 2011 chant music, new first, by Shaggy.	3
play some tango on iheart	3
이곳은 2023 년 11 월 27 일에 온화할까요?	2
what is the Bahamas forecast for stormy weather at 07:43:21	2
add enduser song in grime instrumentals	0
비디오 게임 Miss Castaway And The Island Girls를하고 싶습니다.	5
Ansonia MI에서 3 인 예약 찾기	1
